Job Title,Company,Location,Experience,Salary,Job Description,Skills,Job_Role
Data Analyst,Infosys,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Data analysis, Team management, Machine learning, Agile, Data mining, Pentaho, SDLC, Analytics",Data Analyst
Business Analyst,Magika Smartech Fzc,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","Data analysis, Data validation, Analytical, Healthcare, Application development, Business solutions, Information technology, User acceptance testing",Business Analyst
Data Engineer,Luxoft,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","spark, Programming, Manager Technology, Management, Engineering Analyst, Process compliance, Engineering analysis, Data",Data Engineer
Data Engineer,Luxoft,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","spark, Programming, Manager Technology, Management, Engineering Analyst, Process compliance, Engineering, Program",Data Engineer
Business Analyst,Azul Arc,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","PDF, Technical writing, Digital design, Business analytics, Analytical, Web development, Agile, Test cases",Business Analyst
Business Analyst,8848 Digital,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","ERP, Business Analyst, Business analysis, Time management, Analytical, Microsoft applications, Management consulting, infrastructure services",Business Analyst
ML Ops Engineer,tsworks,Mumbai,1-6 Yrs,null,"As a Data Engineer within our team, you will bring your dynamic energy, strong attenti...","continuous integration, information technology, scikit-learn, ci/cd, cloud, tensorflow, spark, gcp",AI_Engineer
Analyst,Aegis Media,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","operational support, Conflict management, Senior Analyst, Consulting, Market research, Data processing, Senior, Research",Data Analyst
Data Engineer,Thakral One Solutions Pvt. Ltd.,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","azure databricks, ETL, Microsoft Azure, Data Engineering, Data",Data Engineer
Business Analyst,Zignaai,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Data analysis, Manual testing, Business analysis, Analytical, Billing, HIPAA, Machine learning, Healthcare",Business Analyst
Business Analyst,Migrow Solutions,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Business Analyst, Business analysis",Business Analyst
Referral Partnership Analyst,Cedcoss Technologies,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","IT services, Training, Sales, Senior Analyst, KPI, Market research, Advocate, Senior",Data Analyst
"Analyst, Channel Data services",e2open,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","data management, RPA, process document management, troubleshooting, Python scripts, data handling, Documentation, Data",Data Analyst
Business Analyst,Angel One,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Business Analytics, Analytics, SQL, Product Analysis, Analysis, Business analysis",Business Analyst
Business Analyst,PB Partners,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Business Analyst, Business analysis",Business Analyst
Business Analyst,Niruthi Climate Ecosystem,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Basic, Business Analyst, Agile development, Scrum, HR, Business analysis, Hrsd, Agile",Business Analyst
Data Engineer,Thakral One Solutions Pvt. Ltd.,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","python, scala, airflow, aws, sql, Data, Data Engineering",Data Engineer
Data Engineer,Hoffmann-La Roche,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Automation, GIT, Data management, Data modeling, Agile, Healthcare, Data processing, Monitoring",Data Engineer
Data Analyst,Global Information Systems Technology (GIST,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","sql development, Power Bi Reports, Power Bi Dashboards, MySQL, Data Visualization, Dax, Data Warehousing, Data Modeling",Data Analyst
Data Engineer,DWS Investment,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","hive, continuous integration, cd, python, release management, cloud orchestration, ci/cd, bitbucket",Data Engineer
Business Analyst,Silver Touch,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","assembly language, Six Sigma, JavaScript, Real Time Operating Systems, .NET, HTML, Oracle, Python",Business Analyst
Business Analyst,Aether Enterprise Applications,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Business Analyst, Swift, Testing, Business analysis, Software testing",Business Analyst
Data Engineer,Leading Client,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Data Engineering, Performance tuning, PostgreSQL, PySpark, PLSQL, SQL, Performance, Data",Data Engineer
"Python Data Engineer-Bangalore,Hyderabad,Pune Locations",Linkz Consultantz,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","python, RDBMS, MS SQL, bit bucket, Postgresql, databrick, restful API, jira",Data Engineer
Data Engineer,Leading Client,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Data Engineering, serverless computing, software development, infrastructure-as-code, microservices architecture, CI/CD, Data Fabric, full stack engineering",Data Engineer
Business Analyst,OCS Group,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Business Analysis, Business Analyst, Core HCM, HRIS implementations, Payroll modules, HCM, Payroll, Core",Business Analyst
Data Engineer- MDM/PIM/Atacama/Informatica,Reflections Info Systems,Mumbai,1-2 Yrs,null,". Should be comfortable to work in night shifts - rotational, 24 / 7 operational suppor...","Version control, GIT, Analytical, SCALA, Agile, Informatica, Business intelligence, SQL",Data Engineer
Business Analyst,Panacea Biotec,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Business Analytics, Decision Making, Excel, MySQL, Data Analysis, Advanced Excel, Data Analytics, MS Office",Business Analyst
Data Analyst,Firstsource,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Speech Analytics, Text Analytics, Nice, Verint, Nexidia, Data, Data analysis, Speech",Data Analyst
Data Analyst,Incanus Technologies,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Python, SQL, Excel, Data analysis, Data",Data Analyst
Business Analyst,Luxoft,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","FX, Fx Derivatives, Commodities, Trade Finance, Business Analysis, Derivatives, Trade, Finance",Business Analyst
Data Analyst,Bhive Workspace,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Data analysis, Data management, data security, Machine learning, Javascript, Data quality, MS Office, SQL",Data Analyst
Data Analyst,BHIVE Alts,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Data analysis, Data management, data security, Machine learning, Javascript, Data quality, MS Office, SQL",Data Analyst
Data Analyst,Leading Client,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","python, data analysis, sql, etf, mutual funds, mathematics, management reporting, knowledge of sql",Data Analyst
RTR Analysts,IPS group,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","us gaap, IFRS, consolidation, R2R, GAAP, Analysts, Analysis, RTR",Data Analyst
Data Engineer- Spark with Scala- Immediate joiners,Omind Technologies,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","SCALA, Spark, Data Engineering, Data, Engineering",Data Engineer
Data Analyst,Aeries Technology,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","driving, ssrs, power bi, data structures, etl, sql, communication skills, statistics",Data Analyst
Data Engineer,Hireign Innoways (opc),New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Python, SQL, Automation, Azure, GCP, Cloud, Data Management, Data Engineer",Data Engineer
Data Engineer | FINJO I580,Omni Recruit,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Snowflake, Data Modeling, Data Warehousing, AWS, Modeling, Data, Warehouse, Data Engineering",Data Engineer
Data Analyst,Leading Client,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","cleaning, data analysis, statistical techniques, data manipulation, finance, python, predictive analytics, power bi",Data Analyst
TLM Business Analyst,Atyeti,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","TLM, Brd, Reconciliation, FRD, Business Analysis, Analysis",Business Analyst
ML Engineer (LLM),Evnek,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Agentic Systems, MLOps, NLP, LLMs, Python, Cloud Platforms, Data Engineering, AI",AI_Engineer
ANALYST,Eviden,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Retail, tableau, Compliance, Testing tools, Technical design, Analytical, SAP BW, IT projects",Data Analyst
Data Engineer,ORION SYSTEMS,New,1-4 Yrs,1100000,"1-4 years of experience in a pharma company with skills in Data Analytics, MySQL, and F...","Azure Cloud, Artificial Intelligence, Natural Language Processing, ETL, Data Bricks, Data Engineering, Microsoft Azure, Data",Data Engineer
